"AnimalID","reg_0","reg_0b","reg_0c","t_0","Mass_std","Sex","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
6272,"C GULF","Other","East",2000,-0.305489820944132,"F",1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6274,"C GULF","Other","East",2000,0.617216905095835,"F",1,11,3,4,5,7,9,9,9,9,9,10,9,10,9,9,9,11,10
6275,"C GULF","Other","East",2000,-0.256926309047291,"F",1,2,3,4,11,11,11,9,10,11,11,11,11,11,11,11,11,11,11
6278,"C GULF","Other","East",2000,-0.0626722614599304,"F",1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6280,"C GULF","Other","East",2000,-0.693997916118855,"F",1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6281,"C GULF","Other","East",2000,-0.208362797150451,"F",1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6282,"C GULF","Other","East",2000,0.811470952683196,"F",1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6435,"E ALEU","Other","East",2001,-0.596870892325174,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6436,"E ALEU","Other","East",2001,-1.90808571353986,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6439,"E ALEU","Other","East",2001,-0.499743868531493,"F",11,1,11,11,4,5,7,10,11,11,10,10,10,10,9,10,10,9,11
6441,"E ALEU","Other","East",2001,0.374399345611633,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6446,"E ALEU","Other","East",2001,0.860034464580037,"F",11,1,11,3,4,5,11,11,11,11,10,9,11,11,11,11,11,11,11
6450,"E ALEU","Other","East",2001,-0.208362797150451,"F",11,1,11,11,4,6,7,10,10,10,10,10,10,11,11,11,11,11,11
6454,"E ALEU","Other","East",2001,-0.402616844737813,"F",11,1,11,11,4,5,7,10,9,10,10,9,9,10,10,10,10,10,9
6455,"E ALEU","Other","East",2001,-1.7138316659525,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6459,"E ALEU","Other","East",2001,2.51119386907261,"F",11,1,11,11,4,6,11,10,11,11,11,11,11,11,11,11,11,11,11
6460,"E ALEU","Other","East",2001,-0.888251963706216,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6461,"E ALEU","Other","East",2001,-2.15090327302407,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6464,"E ALEU","Other","East",2001,0.180145298024271,"F",11,1,2,11,4,5,11,11,11,11,11,11,11,11,11,11,11,11,11
6465,"E ALEU","Other","East",2001,0.131581786127431,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6466,"E ALEU","Other","East",2001,-1.2281965469841,"F",11,1,11,11,4,5,11,11,10,10,10,9,9,11,11,11,11,11,11
6469,"E ALEU","Other","East",2001,0.714343928889516,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6473,"E ALEU","Other","East",2001,-0.936815475603056,"F",11,1,11,3,4,5,11,10,10,10,10,10,10,10,9,9,11,10,9
6474,"E ALEU","Other","East",2001,0.180145298024271,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6477,"E ALEU","Other","East",2001,0.083018274230591,"F",11,1,11,11,4,5,11,11,10,11,11,9,11,11,9,11,11,11,11
6478,"E ALEU","Other","East",2001,-0.0626722614599304,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6482,"E ALEU","Other","East",2001,-1.51957761836514,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6492,"E ALEU","Other","East",2001,-1.27676005888094,"F",11,1,11,11,11,5,11,9,9,11,11,10,10,10,9,9,10,9,11
6494,"E ALEU","Other","East",2001,-1.32532357077778,"F",11,1,11,11,4,5,11,9,9,10,9,9,10,11,11,11,11,11,11
6499,"E ALEU","Other","East",2001,0.665780416992675,"F",11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6500,"E ALEU","Other","East",2001,-0.159799285253611,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6501,"E ALEU","Other","East",2001,-0.499743868531493,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6504,"E ALEU","Other","East",2001,-0.742561428015695,"F",11,1,11,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6505,"E ALEU","Other","East",2001,0.617216905095835,"F",11,1,2,11,4,5,11,11,9,10,10,10,10,10,11,11,11,11,11
6506,"E ALEU","Other","East",2001,0.374399345611633,"F",11,1,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11,11,11
6508,"E ALEU","Other","East",2001,0.277272321817953,"F",11,1,11,11,11,5,11,11,11,9,11,11,11,11,11,11,11,11,11
6514,"E ALEU","Other","East",2001,0.811470952683196,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6515,"E ALEU","Other","East",2001,1.34566958354844,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6517,"E ALEU","Other","East",2001,1.92843172631053,"F",11,1,11,3,4,6,11,9,9,10,9,10,10,10,10,10,11,11,11
6518,"E ALEU","Other","East",2001,0.957161488373718,"F",11,1,2,11,4,5,11,11,11,11,11,11,11,11,11,11,11,11,11
6520,"E ALEU","Other","East",2001,-0.256926309047291,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6521,"E ALEU","Other","East",2001,1.83130470251684,"F",11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6522,"E ALEU","Other","East",2001,-0.208362797150451,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6523,"E ALEU","Other","East",2001,-0.208362797150451,"F",11,1,2,3,4,6,11,9,10,10,9,10,10,11,11,11,11,11,11
6525,"E ALEU","Other","East",2001,-0.208362797150451,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6526,"E ALEU","Other","East",2001,-0.402616844737813,"F",11,1,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6527,"E ALEU","Other","East",2001,-0.256926309047291,"F",11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6529,"E ALEU","Other","East",2001,-0.305489820944132,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6532,"E ALEU","Other","East",2001,1.92843172631053,"F",11,1,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6535,"E ALEU","Other","East",2001,-0.499743868531493,"F",11,1,2,11,4,6,11,9,10,10,10,10,10,9,11,11,11,11,11
6537,"E ALEU","Other","East",2001,0.277272321817953,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6538,"E ALEU","Other","East",2001,-0.693997916118855,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6542,"E ALEU","Other","East",2001,-2.00521273733354,"F",11,1,11,11,4,5,11,10,10,10,10,10,10,10,10,10,10,10,9
6543,"E ALEU","Other","East",2001,1.00572500027056,"F",11,1,11,11,4,5,7,11,10,10,11,11,11,9,11,11,11,11,11
6544,"E ALEU","Other","East",2001,-0.111235773356771,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6547,"E ALEU","Other","East",2001,0.131581786127431,"F",11,1,11,11,4,5,11,9,9,9,9,9,9,11,11,11,11,11,11
6548,"E ALEU","Other","East",2001,0.811470952683196,"F",11,1,2,3,4,5,7,10,10,10,9,10,10,10,9,9,10,10,11
6549,"E ALEU","Other","East",2001,1.92843172631053,"F",11,1,11,11,4,5,7,11,9,11,11,11,11,11,11,11,11,11,11
6551,"E ALEU","Other","East",2001,-0.402616844737813,"F",11,1,2,11,11,11,7,11,11,11,11,11,11,11,11,11,11,11,11
6554,"E ALEU","Other","East",2001,-0.888251963706216,"F",11,1,11,3,4,5,7,10,10,9,9,10,10,10,11,11,11,11,11
6557,"E ALEU","Other","East",2001,-0.596870892325174,"F",11,1,11,11,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11
6558,"E ALEU","Other","East",2001,-1.66526815405566,"F",11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6559,"E ALEU","Other","East",2001,-1.7138316659525,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6560,"E ALEU","Other","East",2001,0.471526369405314,"F",11,1,11,11,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11
6561,"E ALEU","Other","East",2001,-0.111235773356771,"F",11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6563,"E ALEU","Other","East",2001,-1.08250601129358,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6564,"E ALEU","Other","East",2001,-0.111235773356771,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6565,"E ALEU","Other","East",2001,-0.791124939912536,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6566,"E ALEU","Other","East",2001,-3.12217351096087,"F",11,1,11,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6567,"E ALEU","Other","East",2001,0.471526369405314,"F",11,1,11,11,4,11,11,9,11,11,11,11,11,11,11,11,11,11,11
6571,"E ALEU","Other","East",2001,0.277272321817953,"F",11,1,11,11,11,5,7,9,9,9,11,11,11,11,11,11,11,11,11
6572,"E ALEU","Other","East",2001,0.325835833714793,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6573,"E ALEU","Other","East",2001,0.277272321817953,"F",11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6577,"E ALEU","Other","East",2001,-1.9566492254367,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6579,"E ALEU","Other","East",2001,-1.32532357077778,"F",11,1,2,11,4,5,11,11,11,9,11,11,11,9,10,10,10,10,9
6581,"E ALEU","Other","East",2001,-1.81095868974618,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6583,"E ALEU","Other","East",2001,-0.402616844737813,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6588,"E ALEU","Other","East",2001,-1.2281965469841,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6590,"E ALEU","Other","East",2001,-0.499743868531493,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6592,"E ALEU","Other","East",2001,0.083018274230591,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6593,"E ALEU","Other","East",2001,-0.936815475603056,"F",11,1,11,11,4,11,11,11,9,9,9,11,10,9,9,9,11,11,11
6595,"E ALEU","Other","East",2001,-0.208362797150451,"F",11,1,2,3,4,5,11,9,9,9,9,9,10,10,11,11,11,11,11
6596,"E ALEU","Other","East",2001,1.44279660734212,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6597,"E ALEU","Other","East",2001,-1.2281965469841,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6606,"E ALEU","Other","East",2001,1.2971060716516,"F",11,1,11,11,4,5,11,10,10,10,9,10,10,10,10,10,10,10,9
6607,"E ALEU","Other","East",2001,1.58848714303264,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6662,"E GULF","Other","East",2001,-2.63653839199247,"F",11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6666,"E GULF","Other","East",2001,0.762907440786356,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6668,"E GULF","Other","East",2001,-0.451180356634653,"F",11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6669,"E GULF","Other","East",2001,-0.791124939912536,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6670,"E GULF","Other","East",2001,-0.451180356634653,"F",11,1,2,3,4,5,11,10,10,11,9,9,11,11,11,11,11,11,11
6672,"E GULF","Other","East",2001,1.44279660734212,"F",11,1,2,3,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11
6674,"E GULF","Other","East",2001,-0.742561428015695,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6675,"E GULF","Other","East",2001,0.957161488373718,"F",11,1,2,3,11,11,11,11,9,11,11,11,11,11,11,11,11,11,11
6676,"E GULF","Other","East",2001,-0.693997916118855,"F",11,1,2,3,4,5,11,9,9,11,11,11,11,11,11,11,11,11,11
6679,"E GULF","Other","East",2001,1.58848714303264,"F",11,1,2,3,4,5,11,9,11,9,11,9,11,10,11,9,11,11,11
6680,"E GULF","Other","East",2001,-1.03394249939674,"F",11,1,11,3,11,5,11,10,11,11,9,11,11,9,11,10,11,9,11
6682,"E GULF","Other","East",2001,-1.03394249939674,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6684,"E GULF","Other","East",2001,-1.32532357077778,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6686,"E GULF","Other","East",2001,-0.0141087495630893,"F",11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6690,"E GULF","Other","East",2001,-1.4710141064683,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6691,"E GULF","Other","East",2001,-0.791124939912536,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6692,"E GULF","Other","East",2001,-0.839688451809376,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6697,"E GULF","Other","East",2001,-1.85952220164302,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6698,"E GULF","Other","East",2001,-0.839688451809376,"F",11,1,2,3,11,11,11,9,11,10,11,9,11,9,11,11,11,11,11
6699,"E GULF","Other","East",2001,-1.17963303508726,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6707,"E GULF","Other","East",2001,-2.29659380871459,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6709,"E GULF","Other","East",2001,-1.37388708267462,"F",11,1,11,3,11,5,11,9,10,10,9,10,9,9,10,11,9,10,9
6719,"E GULF","Other","East",2001,-0.888251963706216,"F",11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6722,"E GULF","Other","East",2001,-0.499743868531493,"F",11,1,11,11,11,11,11,11,10,9,11,9,10,10,11,10,9,11,9
6724,"E GULF","Other","East",2001,-0.0141087495630893,"F",11,1,2,11,4,5,11,10,10,9,9,11,11,11,11,11,11,11,11
6725,"E GULF","Other","East",2001,-1.56814113026198,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6726,"E GULF","Other","East",2001,-1.61670464215882,"F",11,1,2,11,11,11,11,11,9,10,9,10,11,11,11,11,11,11,11
6727,"E GULF","Other","East",2001,-1.42245059457146,"F",11,1,2,3,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6729,"E GULF","Other","East",2001,-0.548307380428334,"F",11,1,2,11,11,11,11,9,10,9,9,9,9,9,9,10,9,11,10
6730,"E GULF","Other","East",2001,-0.159799285253611,"F",11,1,11,11,11,5,11,9,11,9,9,9,9,11,11,11,11,11,11
6734,"E GULF","Other","East",2001,-0.256926309047291,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6735,"E GULF","Other","East",2001,-0.791124939912536,"F",11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6736,"E GULF","Other","East",2001,-0.742561428015695,"F",11,1,11,3,4,5,11,9,9,10,10,9,11,9,10,10,11,9,11
6739,"E GULF","Other","East",2001,-1.37388708267462,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6741,"E GULF","Other","East",2001,-2.05377624923038,"F",11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6742,"E GULF","Other","East",2001,-1.32532357077778,"F",11,1,2,11,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11
6743,"E GULF","Other","East",2001,-1.32532357077778,"F",11,1,2,3,4,5,11,10,10,9,9,11,10,9,9,10,10,11,11
6745,"E GULF","Other","East",2001,-2.10233976112722,"F",11,1,2,11,11,11,11,11,9,10,9,9,9,9,11,11,11,11,11
6747,"E GULF","Other","East",2001,-1.08250601129358,"F",11,1,2,11,11,11,11,9,9,9,9,9,10,9,10,10,9,11,11
6750,"E GULF","Other","East",2001,-0.985378987499896,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6753,"E GULF","Other","East",2001,0.568653393198995,"F",11,1,2,11,11,11,11,11,11,11,11,10,10,11,9,10,9,9,11
6754,"E GULF","Other","East",2001,-2.15090327302407,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6755,"E GULF","Other","East",2001,-1.17963303508726,"F",11,1,11,3,11,5,11,11,9,9,9,9,9,9,10,9,11,11,11
6756,"E GULF","Other","East",2001,-1.42245059457146,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6757,"E GULF","Other","East",2001,-2.83079243957983,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6759,"E GULF","Other","East",2001,-1.9566492254367,"F",11,1,11,11,11,11,11,9,10,10,9,11,10,10,11,10,11,11,11
6760,"E GULF","Other","East",2001,-2.73366541578615,"F",11,1,11,3,11,5,11,10,9,9,9,11,11,11,11,11,11,11,11
6762,"E GULF","Other","East",2001,-0.839688451809376,"F",11,1,2,11,4,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6763,"E GULF","Other","East",2001,-1.51957761836514,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6764,"E GULF","Other","East",2001,-1.81095868974618,"F",11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
6768,"E GULF","Other","East",2001,-0.111235773356771,"F",11,1,2,11,11,11,11,9,11,11,11,11,11,11,11,11,11,11,11
8038,"C GULF","Other","East",2002,1.10285202406424,"F",11,11,1,11,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8039,"C GULF","Other","East",2002,0.665780416992675,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8042,"C GULF","Other","East",2002,-1.85952220164302,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8043,"C GULF","Other","East",2002,-0.0141087495630893,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8044,"C GULF","Other","East",2002,-0.985378987499896,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8045,"C GULF","Other","East",2002,1.34566958354844,"F",11,11,1,2,11,4,11,8,10,10,9,10,9,9,10,9,11,11,11
8046,"C GULF","Other","East",2002,-1.61670464215882,"F",11,11,1,2,3,11,5,7,10,10,10,11,11,11,11,11,11,11,11
8047,"C GULF","Other","East",2002,-0.985378987499896,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8049,"C GULF","Other","East",2002,-0.596870892325174,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8050,"C GULF","Other","East",2002,0.0344547623337508,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8053,"C GULF","Other","East",2002,0.714343928889516,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8054,"C GULF","Other","East",2002,-0.111235773356771,"F",11,11,1,2,3,4,5,8,10,10,9,10,10,10,11,11,11,11,11
8055,"C GULF","Other","East",2002,-0.693997916118855,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8057,"C GULF","Other","East",2002,-0.0141087495630893,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8061,"C GULF","Other","East",2002,-1.03394249939674,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8062,"C GULF","Other","East",2002,-0.499743868531493,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8063,"C GULF","Other","East",2002,-0.208362797150451,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8067,"C GULF","Other","East",2002,-0.839688451809376,"F",11,11,1,2,11,11,11,8,9,9,9,9,9,11,9,9,9,11,11
8068,"C GULF","Other","East",2002,1.58848714303264,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8069,"C GULF","Other","East",2002,-1.17963303508726,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8072,"C GULF","Other","East",2002,-1.27676005888094,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8073,"C GULF","Other","East",2002,-0.839688451809376,"F",11,11,1,2,3,4,5,11,11,11,11,11,11,11,11,11,11,11,11
8074,"C GULF","Other","East",2002,1.5399236311358,"F",11,11,1,2,3,4,5,8,10,10,10,10,10,10,10,11,11,11,11
8075,"C GULF","Other","East",2002,1.83130470251684,"F",11,11,1,11,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11
8077,"C GULF","Other","East",2002,-0.0626722614599304,"F",11,11,1,11,11,11,11,11,11,11,11,9,11,11,11,9,11,11,11
8078,"C GULF","Other","East",2002,0.325835833714793,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8079,"C GULF","Other","East",2002,-1.17963303508726,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8082,"C GULF","Other","East",2002,1.24854255975476,"F",11,11,1,2,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11
8083,"C GULF","Other","East",2002,1.34566958354844,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8084,"C GULF","Other","East",2002,-0.596870892325174,"F",11,11,1,2,3,11,5,8,10,9,10,10,10,10,11,11,11,11,11
8085,"C GULF","Other","East",2002,-0.305489820944132,"F",11,11,1,11,11,11,5,11,11,11,11,11,11,11,11,11,11,11,11
8086,"C GULF","Other","East",2002,0.083018274230591,"F",11,11,1,11,11,11,5,7,10,9,10,10,10,10,9,10,9,9,11
8093,"C GULF","Other","East",2002,-0.645434404222014,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8095,"C GULF","Other","East",2002,-0.208362797150451,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8096,"C GULF","Other","East",2002,-0.839688451809376,"F",11,11,1,11,11,11,11,11,11,11,9,11,11,11,11,11,11,11,11
8097,"C GULF","Other","East",2002,1.39423309544528,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8098,"C GULF","Other","East",2002,0.617216905095835,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8101,"C GULF","Other","East",2002,1.0542885121674,"F",11,11,1,2,3,11,5,7,9,10,11,9,10,10,11,11,11,11,11
8106,"C GULF","Other","East",2002,1.19997904785792,"F",11,11,1,2,3,4,5,11,11,11,11,11,11,11,11,11,11,11,11
8108,"C GULF","Other","East",2002,0.422962857508473,"F",11,11,1,2,11,4,11,7,10,9,9,10,11,11,10,10,11,11,11
8109,"C GULF","Other","East",2002,1.19997904785792,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8110,"C GULF","Other","East",2002,1.34566958354844,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8111,"C GULF","Other","East",2002,-0.208362797150451,"F",11,11,1,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8112,"C GULF","Other","East",2002,1.24854255975476,"F",11,11,1,11,3,4,11,11,11,11,11,11,11,11,11,11,11,11,11
8114,"C GULF","Other","East",2002,0.665780416992675,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8115,"C GULF","Other","East",2002,0.714343928889516,"F",11,11,1,11,3,4,5,8,11,10,9,10,9,10,10,10,9,9,11
8116,"C GULF","Other","East",2002,0.083018274230591,"F",11,11,1,2,3,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8117,"C GULF","Other","East",2002,-0.305489820944132,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
8119,"C GULF","Other","East",2002,-0.208362797150451,"F",11,11,1,11,11,4,5,8,9,10,10,10,10,10,11,11,11,11,11
8127,"C GULF","Other","East",2002,2.02555875010421,"F",11,11,1,2,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
